numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	cdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_transacciones	mautoservicio	ctarjeta_visa	ctarjeta_visa_transacciones	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_transacciones	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mttarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_transacciones	thomebanking	chomebanking_transacciones	ccajas_transacciones	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	pos	cluster2
64250090	202101	1	0	0	61	209	-444.3	-10393.69	273.41	-429.47	-182.4	6	1	1	0	0	2	2574.98	0	2.05	1	22260.5	1	0	0	1	8	15955.39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2471.71	1	2750.09	0	0	0	0	1	2467.52	0	0	0	0	0	0	0	0	6	273.41	0	0	0	0	0	4	33757.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	38	0	0	0	0	177357.6	-119		0	0	0			197064			4	0			2086				0	0	0	126684	-910		13765.44	16146.86	0	9571.26	0	140760	0	0	11	16146.86	-14405.29	0	3496	9571.26	4	0	1782.96	BAJA+2	1	7
64275346	202103	1	0	0	62	233	2003.91	8958.86	1670	-11.8	296.47	6	1	1	0	-417.32	2	5619.38	0	0	1	18917.74	1	1	3775.01	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13.93	0	0	0	0	0	0	4	12423.8	0	0	0	0	0	0	1	1774.04	8	1670	0	0	0	0	0	5	13725.84	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	57	0	0	0	0	0	0	0	0	0	36	0	0	0	0	76010.4	-182		0	0	0			84456			1	0			3115				0	0	0	63342	-182		0	0	0	0	0	70380	0	0	1	0	-2396.08	0	3115	0	0	0	0	BAJA+2	1	1
64294256	202102	1	0	0	39	162	2176.03	11488.78	2202.37	-678.5	656.04	7	1	1	0	-524.6	2	130.74	0	0	1	-2337.13	2	0	0	1	49	60628.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	37012.74	0	0	0	0	0	0	1	1928.17	8	2202.37	0	0	0	0	0	2	42228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	130	0	0	0	0	177357.6	-486		0	0	0			197064			-3	0			2464				0	0	0	177357.6	-974		73339.8	86027.58	0	45700.76	0	197064	0	0	-3	0	-81523.5	0	4520	45700.76	33	0	8211	BAJA+2	1	7
64301530	202009	1	0	1	46	227	1335.5	5171.07	1302.95	-39.78	67.53	6	1	1	0	-233.03	2	877.04	0	0	1	787.7	1	0	0	1	7	7333.59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.95	7	7333.59	0	0	0	0	4	2374.8	0	0	0	0	0	0	1	1364.94	6	1302.95	0	0	0	0	0	2	10785.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	52	1	23	0	0	126684	-122		0	0	0			140760			0	0			989				0	0	0	63342	-1521		6252	7333.59	0	7333.59	0	70380	0	0	0	0	-6588.29	0	6888	7333.59	7	0	293.25	BAJA+2	1	3
64361113	202105	1	0	0	53	104	-479.83	-12252.86	1886.23	-2618.17	601.06	6	1	1	0	-228.85	2	176.73	0	0	1	-1773.66	3	0	0	1	11	50597.74	1	5	19085.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	41994.42	2	15888.73	0	0	0	0	0	0	0	0	0	0	1	1622.81	6	1886.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	40	0	0	0	0	126684	-152		19309.73	19309.73	0	17912.21	0	140760	0	0	5	0	-17383.86	0	3141	17912.21	4	0	985.32	0	0	88678.8	-882		49199.24	57599.82	110.88	42104.18	1.16	98532	0	0	5	0	-51612	0	3141	42104.18	6	0	9395.73	BAJA+2	1	7
64363146	202103	0	0	0	48	183	2387.58	6555.32	2249.08	118.07	0	7	1	1	0	-5038.53	2	0	0	0	1	-7940.64	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	2	2249.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1399942.65	-670		0	0	0			1555491.84			1	0			5544				0	0	0	1399942.65	-670		0	0	0			1555491.84			1	0			5544				0	BAJA+2	1	6
64378533	202105	1	0	0	44	235	2298.3	10967.09	2616.68	-651.14	379.72	8	1	1	0	-673.51	2	0	0	91.07	1	-934.34	2	0	0	1	7	7620.95	1	3	5645.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	597.44	5	5772.61	3	5645.64	0	0	0	0	0	0	0	0	0	0	1	2505.95	6	2616.68	0	0	0	0	0	2	44292.48	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	185	0	0	0	0	0	0	0	0	0	59	1	1	0	0	253368	-1643		5713.4	5713.4	0	5645.64	0	281520	0	0	5	0	-5713.4	0	5689	5645.64	3	0	293.25	0	0	253368	-1643		6574.94	7712.4	0	7059.58	0	281520	0	0	5	0	-34922.38	0	5689	7059.58	6	0	422.28	BAJA+2	1	7
64380665	202010	0	0	0	47	228	1.25	2220.54	0	1.07	0	6	1	1	0	0	2	0	0	9.18	1	9.25	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152020.8	-333		0	0	0			168912			10	0			2979				0	0	0	177357.6	-1337		-305.37	0	-358.19			197064			3	0			3058				0	BAJA+2	1	5
64385057	202007	1	0	1	39	107	1838.32	12123.07	1704.76	114.52	-0.66	7	1	1	0	-3821.05	2	0	0	0	1	-7379.43	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2346	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	4	1704.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	21																							0	0	88678.8	-1886		0	0	0			98532			2	0			323				0	BAJA+2	1	6
64392874	202105	1	0	0	64	235	4412.13	52362.2	2476.14	-28.03	1678.49	8	1	1	0	-2168.34	2	28.11	0	0	1	-5811.99	2	1	351.9	1	3	3451.92	1	1	694.41	0	0	0	0	0	0	1	551668.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3451.92	1	694.41	0	0	0	0	0	0	0	0	0	0	1	2505.95	10	2476.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	177357.6	-2129		702.74	702.74	0	694.41	0	197064	0	0	5	0	-702.74	0	3358	694.41	1	0	35.19	0	0	177357.6	-2070		2978.13	3493.34	0	3451.92	0	197064	0	0	5	0	-1981.19	0	6347	3451.92	3	0	175.95	BAJA+2	1	3
64396792	202011	1	0	0	60	229	8321.05	75166.18	1444.79	5709.07	153.04	8	1	1	0	0	2	1137.71	0	0	1	260.12	1	0	0	1	9	9960.5	1	0	0	1	4155.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	851.14	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	8	1444.79	0	0	0	0	0	1	4105.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	19	0	0	0	0	101347.2	-1672		0	0	0			112608			5	0			1273				0	0	0	354715.2	-1430		51053	59885.16	0	851.14	0	394128	0	0	5	0	-35190	0	1904	851.14	2	0	40222.17	BAJA+2	1	3
64418544	202103	1	0	0	52	233	2154.21	16017.76	1592.2	479.12	0	6	1	1	0	-18172.67	2	0	0	0	1	-20497.99	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	253368	-547		0	0	0			281520			1	0			2747				0	0	0	253368	-1278		0	0	0			281520			1	0			2747				0	BAJA+2	1	6
64428246	202104	1	0	0	43	129	962.29	16773.99	257.49	22.3	578.55	7	1	1	0	0	2	45185.95	0	9.87	1	66886.65	2	12	47817.05	1	1	3987.8	1	1	3674.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7835.35	0	0	0	0	0	0	0	0	2	257.49	0	0	0	0	0	5	45915.14	3	11448.48	2	17595	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	2	17595	0	0	94	0	1	0	0	526859.77	-640		3718.7	3718.7	0	0	0	585484.66	0	0	9	0	-2041.33	0	3384	0	0	0	187.68	0	0	526859.77	-640		3440.46	4035.65	0	0	0	585484.66	0	0	9	0	-4035.68	0	3384	0	0	0	199.41	BAJA+2	1	3
64448272	202101	1	0	0	49	230	2072.44	15547.39	1511.24	170.64	307.79	7	1	1	0	-214.37	2	11834.7	0	79.86	1	15928.03	1	18	41762.82	1	13	23892.37	1	0	0	2	27989.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3847.44	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	6	1511.24	0	0	0	0	0	4	41222.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	160	0	1	0	0	101347.2	-484		0	0	0			112608			11	0			6117				0	0	0	152020.8	-849		22218.33	23036.05	3026.04	12191.81	35.17	168912	0	0	25	25219.5	-27872.27	47.47	6117	12191.81	6	0	3976.47	BAJA+2	1	7
64470459	202102	1	0	0	51	46	2503.47	1024.47	1765.98	613.99	14.73	7	1	1	0	-1305.33	2	0	0	0	1	-3337.58	1	0	0	1	0	0	1	5	6380.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	4	1765.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	30	0	0	0	0	0	0	0	0	0	5	0	1	0	0	253368	-456		9626.44	9626.44	0	0	0	281520	0	0	-3	0	-35307.3	0	1390	0	0	0	3882.63	0	0	253368	-821		0	0	0			281520			-3	0			1390				0	BAJA+2	1	1
64503314	202101	0	0	0	40	199	3055.18	6992.05	2356.97	588.18	7.05	7	1	1	0	-24220.26	4	533.51	0	21.5	1	-26787.42	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2626.15	2	2356.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265784.3	-211		0	0	0			1406427			4	0			3821				0	0	0	1233849.37	-514		0	0	0			1370943.75			25	0			4606				0	BAJA+2	1	6
64503739	202101	1	0	0	46	197	1239.3	3679.58	1260.08	-52.44	34.73	5	1	1	0	-202.22	2	855.18	0	5.11	1	177.89	2	0	0	1	1	3061.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	4	1260.08	0	0	0	0	0	1	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0																							0	0	126684	-514		2113.06	2478.61	0	2449.22	0	140760	0	0	11	1345.75	0	0	5697	2449.22	2	0	117.3	BAJA+2	1	3
64538125	202012	1	0	0	45	207	-4471.49	-6000.27	615.21	-3993.12	-343.38	8	1	1	0	0	2	372.4	0	0	1	372.4	3	0	0	1	14	30770.83	1	26	25961.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4515.29	0	0	0	0	0	0	1	6811.02	0	0	0	0	6	615.21	0	0	0	0	0	1	10322.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	82	0	1	0	0	304041.6	-668		25961.65	25961.65	0	22747.6	0	337824	0	0	22	25961.65	-23789.34	0	6287	22747.6	23	0	1161.27	0	0	253368	-668		20462.64	24002.67	0	4056.29	0	281520	0	0	1	17871.46	-17871.46	0	6287	4056.29	7	0	1700.85	BAJA+2	1	7
64541875	202105	1	0	0	72	41	1328.37	17656.19	35.97	0	1101.79	9	1	1	0	0	2	28823.43	0	112671.51	1	157164.29	1	1	434.59	1	0	0	1	0	0	0	0	0	0	0	0	1	316710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	193.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	35.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	40	0	0	0	0	877200.87	-1156		0	0	0			974667.63			5	0			683				0	0	0	877200.87	-2098		0	0	0			974667.63			5	0			1219				0	BAJA+2	1	1
64550916	202101	1	0	0	59	275	-2835.84	-3177.03	1128.55	-4366.82	987.11	6	1	1	0	0	2	28816.8	0	80896.71	1	152323.92	4	0	0	1	8	42964.84	1	11	30526.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12761.16	1	1318.67	0	0	0	0	3	4595.56	0	0	0	0	1	179.11	0	0	6	1128.55	0	0	0	0	0	4	92125.07	3	32513.14	0	0	0	0	0	0	0	0	0	0	0	0	1	71	0	0	0	0	0	0	0	0	0	89	0	1	0	0	483299.46	-729		30377.88	30377.88	0	23992.54	0	548557.67	0	0	4	0	-20275.78	0	2950	23992.54	11	0	4164.15	0	0	479031.79	-392		36817.91	43187.4	0	40060.92	3.4	543713.75	0	0	11	43187.4	-3072.74	0	3631	40060.92	5	0	2087.94	BAJA+2	1	7
64567694	202008	1	0	1	55	51	143.14	9146.88	5.68	0	117.18	7	1	1	0	0	2	6785.86	0	9570.8	1	16412.33	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3602.16	0	0	0	0	0	0	2	904.39	0	0	0	0	0	0	0	0	2	5.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	13	0	0	0	0	63342	-1398		0	0	0			70380			5	0			1530				0	0	0	126684	-1763		0	0	0			140760			5	0			1530				0	BAJA+2	1	1
64579389	202102	1	0	0	52	197	5920.58	31642.54	1006.8	675.48	3513.59	7	1	1	0	0	2	258120.58	0	3916.41	0	241213.89	2	28	95130.9	1	6	41988.52	1	1	1474.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	181234.04	0	0	1	7152.87	1	454.65	0	0	0	0	2	2669.2	0	0	0	0	0	0	0	0	8	1006.8	0	0	0	0	0	0	0	4	189068.12	8	103224	0	0	0	0	0	0	0	0	0	0	1	43	0	0	0	0	0	8	103224	0	0	161	0	1	0	0	253368	-456		1496.58	1496.58	0	0	0	281520	0	0	-3	0	-1496.58	0	4667	0	0	0	750.72	0	0	253368	-456		36332.78	42618.35	0	40192.79	0	281520	0	0	-3	0	-22826.93	0	4667	40192.79	4	0	3131.91	BAJA+2	1	7
64582094	202009	1	0	1	79	78	3859.69	55279.78	3013.88	-913.61	1634.68	7	1	1	0	0	2	95281.57	0	0	1	68652.19	2	0	0	1	11	25631.58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2878.41	1	6151.54	0	0	0	0	0	0	0	0	0	0	0	0	1	2626.15	8	3013.88	0	0	0	0	0	0	0	1	14427.9	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1106835.46	-576		0	0	0			1229817.18			0	0			2367				0	0	0	1106835.46	-576		22179.08	26016.06	0	17244.39	0	1229817.18	0	0	0	0	-31979.32	0	2367	17244.39	5	0	1548.36	BAJA+2	1	7
64632665	202104	1	0	0	51	100	-3851.2	-28008.26	2144.92	-6343.49	1231.7	7	1	1	0	24999.42	2	8229.54	0	0	1	52163.43	2	2	7978.8	1	4	12912.12	1	1	14600.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	28798.78	2	2254.27	0	0	0	0	3	3846.68	0	0	0	0	0	0	1	3413.33	8	2144.92	0	0	0	0	0	1	18065.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	120	0	1	0	0	49231467.46	-334		14615.12	14615.12	0	0	0	588189.7	0	0	2	0	0	0	2592	0	0	0	1466.25	0	0	741077.35	-334		23512.08	27579.66	0	3137.25	0	823443.65	0	0	2	0	-32147.74	0	2592	3137.25	3	0	19671.21	BAJA+2	1	7
64633139	202104	1	0	0	49	138	132.31	2837.32	113.37	-81.16	97.31	7	1	1	0	0	3	27.01	0	0	1	62.2	2	0	0	1	14	10204.51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	351.9	0	0	0	0	0	0	0	0	4	113.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	1	1	0	0	1	0	0	0	0	53	0	0	0	0	88678.8	-821		-34.02	-34.02	0			98532			2	0			3209				0	0	0	88678.8	-1156		8815.12	10340.13	0	9836.48	0	98532	0	0	2	0	-9035.61	0	3958	9836.48	13	0	539.58	BAJA+2	1	7
64639357	202006	0	0	0	75	223	0	0	0	0	0	6	1	1	0	0	2	8685.85	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2815.2	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	0	0	0	0	0	0	0	1	11730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	126684	-1003		0	0	0			140760			6	0			4138				0	0	0	202694.4	-1003		3027.91	3551.73	0	2815.2	0	225216	0	0	6	0	-3551.73	0	4138	2815.2	1	0	222.87	BAJA+2	1	3
64662225	202103	0	0	0	48	27	4469.48	26065.46	2848.34	1382.04	0	6	1	1	0	-54126.61	2	0	0	0	1	-58637.61	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3173.64	2	2848.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853584.27	-1035		0	0	0			948426.97			1	0			797				0	0	0	853584.27	-1401		0	0	0			948426.97			1	0			797				0	BAJA+2	1	6
64669854	202101	0	0	0	45	230	125.07	8982.77	0	18.38	88.25	8	1	1	0	-2577.3	2	0	0	0	1	-38.01	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	304.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	1	3	0	0	0	0	0	0	0	9	0	0	0	0	88678.8	-698		0	0	0			98532			4	0			2590				0	0	0	253368	-1853		0	0	0	0	0	281520	0	0	11	0	-0.21	0	4750	0	0	0	0	BAJA+2	1	3
64681283	202103	1	0	0	64	68	727.06	7640.52	244.6	89.91	321.39	9	1	1	0	0	2	22304.51	0	0	0	10758.74	1	2	17783.65	1	0	0	1	0	0	1	6275.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	944.27	0	0	0	0	0	0	7	37833.17	0	0	0	0	0	0	0	0	8	244.6	0	0	0	0	0	5	57833.59	1	844.56	0	0	0	0	0	0	0	0	0	0	0	0	1	87	0	0	0	0	0	0	0	0	0	64	0	0	0	0	126684	-882		0	0	0			140760			1	0			2045				0	0	0	126684	-1248		0	0	0			140760			1	0			2045				0	BAJA+2	1	1
64686021	202102	1	0	0	81	231	2556.18	46254.05	1759.55	-271.72	950.86	8	1	1	0	0	2	74489.73	0	0	1	50696.43	3	0	0	1	12	16023.52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	4438.25	11	15506.05	0	0	0	0	6	3158.83	0	0	0	0	0	0	1	1928.17	4	1759.55	0	0	0	0	0	0	0	1	26299.69	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	78	0	0	0	0	253368	-548		0	0	0			281520			-3	0			1673				0	0	0	253368	-244		13673.95	16039.54	0	16023.52	0	281520	0	0	18	16039.54	-5566.22	0	5988	16023.52	12	0	656.88	BAJA+2	1	7
64736928	202104	1	0	0	63	140	203.26	3501.85	114.1	-1.69	77.7	6	1	1	0	243.5	2	296.35	0	0	1	4870.97	1	0	0	1	1	224.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	224.23	0	0	0	0	1	3555.94	0	0	0	0	0	0	0	0	6	114.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	15	0	0																							0	0	126684	-609		191.35	224.45	0	224.23	0	140760	0	0	2	0	-224.45	0	4149	224.23	1	0	0	BAJA+2	1	3
64743096	202102	1	0	2	50	149	2003.9	19038.44	1730.53	231.6	1.45	7	1	1	0	-8882.3	2	0	0	0	1	-11026.98	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0																																													BAJA+2	1	4
64751861	202012	1	0	0	38	191	373.35	13312.35	81.01	-51.01	300.23	7	1	1	0	-193.83	2	15670.92	0	6.9	1	22636.04	1	0	0	1	3	5785.23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	69.81	2	5504.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	81.01	0	0	0	0	0	2	58650	1	24633	1	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1173	0	0	39	0	1	0	0	101347.2	-637		0	0	0			112608			8	0			4862				0	0	0	88678.8	-1246		5084.96	5964.65	0	5498.74	3.43	98532	0	0	8	0	-5870.81	0	5343	5498.74	4	0	410.55	BAJA+2	1	3
64757674	202009	1	0	0	57	226	2977.64	34298.55	2135	702.79	15.58	6	1	1	0	-25856.6	2	0	0	664.78	1	-28176.06	2	0	0	1	4	3594.83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2729.16	0	0	0	0	0	0	0	0	0	0	0	0	1	2350.84	4	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	431643.47	-2221		0	0	0			479673.42			0	0			1087				0	0	0	428982.85	-1338		3411.23	4001.37	0	2705.93	11.73	476716.74	0	0	7	0	-2463.26	0	3794	2705.93	6	0	539.58	BAJA+2	1	3
